x,y,z,class,sound_path
2.0892189,14.3599825,1.8340484,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_297.0-301.5.wav
2.7843437,14.515781,1.818323,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_301.5-306.0.wav
2.7573874,14.504881,1.6661972,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_306.0-310.5.wav
2.772281,15.27747,1.840039,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_31.5-36.0.wav
2.8117595,14.551122,1.7695252,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_310.5-315.0.wav
2.6247678,14.396935,1.5103843,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_315.0-319.5.wav
2.5718594,14.644826,1.4919791,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_319.5-324.0.wav
2.4704783,14.751795,1.3886534,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_324.0-328.5.wav
2.582744,14.536946,1.4858793,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_328.5-333.0.wav
2.720931,14.494987,1.6296947,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_333.0-337.5.wav
2.5194678,14.451017,1.4467778,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_337.5-342.0.wav
2.5411146,14.439375,1.4804051,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_342.0-346.5.wav
2.5107057,14.483239,1.4373775,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_346.5-351.0.wav
2.3834383,14.673819,1.3805765,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_351.0-355.5.wav
2.404688,14.721062,1.3741605,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_355.5-360.0.wav
-2.154514,11.517928,-3.7049322,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_36.0-40.5.wav
-1.3870721,11.385837,-2.642112,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_360.0-364.5.wav
2.3954892,14.711494,1.3787969,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_364.5-369.0.wav
2.3989525,14.654301,1.3802917,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_369.0-373.5.wav
2.6893065,14.448243,1.740728,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_373.5-378.0.wav
1.5750057,14.812886,2.0568383,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_378.0-382.5.wav
2.4454575,14.545708,1.4363458,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_382.5-387.0.wav
-2.0605114,11.668714,-3.936652,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_387.0-391.5.wav
2.5263417,14.273372,1.6329943,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_391.5-396.0.wav
2.5165224,14.400508,1.5127457,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_396.0-400.5.wav
2.074952,14.308412,2.0347624,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_4.5-9.0.wav
-1.8579354,11.44115,-4.1887136,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_40.5-45.0.wav
2.5004742,14.791768,1.4580033,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_400.5-405.0.wav
2.0788262,14.333874,2.0070229,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_405.0-409.5.wav
2.8048034,14.52086,1.7234174,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_409.5-414.0.wav
2.1916764,14.366547,1.4743415,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_414.0-418.5.wav
2.5101275,14.126427,2.212273,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_418.5-423.0.wav
2.288168,14.258259,2.0519226,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_423.0-427.5.wav
2.31511,14.214327,2.2593567,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_427.5-432.0.wav
2.7604873,14.5552435,1.7070075,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_432.0-436.5.wav
2.7842925,14.573132,1.7256298,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_436.5-441.0.wav
2.6014585,14.475576,1.5453727,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_441.0-445.5.wav
2.4321892,14.844231,1.3591015,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_445.5-450.0.wav
-2.1543765,11.597043,-3.97295,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_45.0-49.5.wav
2.6457596,14.384046,1.6316948,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_450.0-454.5.wav
2.7459636,14.591735,1.6725202,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_454.5-459.0.wav
2.7926133,14.572779,1.7546372,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_459.0-463.5.wav
2.5886292,14.414473,1.5226158,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_463.5-468.0.wav
2.431134,14.876324,1.378943,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_468.0-472.5.wav
2.4412982,14.899363,1.3882545,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_472.5-477.0.wav
2.6039982,14.151546,2.1397576,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_477.0-481.5.wav
2.791314,15.313458,1.7822684,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_481.5-486.0.wav
2.7820573,15.310754,1.77336,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_486.0-490.5.wav
-1.8992898,11.511034,-4.473892,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_49.5-54.0.wav
2.746464,15.315742,1.7591227,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_490.5-495.0.wav
2.4025638,14.895302,1.392781,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_495.0-499.5.wav
2.770238,15.30818,1.7761182,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_499.5-504.0.wav
2.2166624,14.355305,1.4976001,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_504.0-508.5.wav
2.4141002,14.321823,1.7494174,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_508.5-513.0.wav
2.461572,14.886594,1.4331961,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_513.0-517.5.wav
2.8106558,15.382749,1.7243807,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_517.5-522.0.wav
2.40278,14.307072,2.0548034,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_522.0-526.5.wav
2.8456323,15.406063,1.7020231,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_526.5-531.0.wav
2.7998455,15.349757,1.7487246,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_531.0-535.5.wav
2.7905276,15.315991,1.7754649,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_535.5-540.0.wav
-2.1200469,11.449332,-3.9111335,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_54.0-58.5.wav
2.3926098,14.933406,1.4036132,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_540.0-544.5.wav
2.7714136,15.280445,1.8205507,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_544.5-549.0.wav
2.5068202,14.204869,2.1740108,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_549.0-553.5.wav
2.7870734,15.332241,1.7587453,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_553.5-558.0.wav
2.1716554,14.398655,1.4348423,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_558.0-562.5.wav
